book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2811,61,10,20692,506,9,11,2004,45,7
1555,292,2,29419,516,9,13,2009,63,6
750,65,3,5640,81,1,33,2015,28,4
2989,403,4,6923,138,1,18,2011,54,5
861,23,9,6364,122,7,25,2003,67,4
932,342,3,19190,214,2,31,2018,43,1
700,208,9,24802,209,2,6,2019,187,4
1428,406,3,12177,460,3,37,2020,95,5
225,10,6,3786,643,9,14,2014,61,6
2625,46,2,17372,666,1,19,2009,90,7
2700,437,1,10739,548,8,44,2021,109,5
2300,154,3,8296,185,10,43,2004,39,6
2086,429,2,5887,217,4,29,2006,164,7
2808,257,2,21844,233,5,28,2006,198,4
1201,75,5,16217,605,4,38,2017,77,5
1481,54,10,7162,347,2,36,2003,168,1
2368,71,10,12121,91,9,33,2004,101,5
1003,142,8,3514,227,6,30,2021,122,2
1021,291,3,14838,322,10,3,2018,144,5
1640,449,2,20654,613,5,46,2018,26,1
1828,207,2,6596,505,5,1,2015,34,3
550,356,7,8662,114,5,4,2011,47,3
39,134,8,25780,228,3,10,2014,128,2
187,15,6,24525,500,10,14,2021,85,4
2113,33,3,1659,299,7,3,2003,130,7
1072,83,9,6153,363,10,47,2015,65,1
33,389,3,24541,454,6,44,2017,161,3
571,299,6,25604,432,1,24,2017,97,3
1886,237,1,18423,440,5,49,2012,54,4
837,289,7,18406,504,10,26,2017,99,1
160,265,10,5439,135,10,5,2012,140,5
567,447,5,9157,454,5,28,2003,8,5
1952,232,5,5606,572,2,19,2001,120,6
2923,424,2,12673,319,8,31,2006,60,1
1717,391,4,2808,133,2,7,2006,153,5
1256,114,6,17043,305,9,6,2012,194,7
872,260,6,27603,674,5,31,2001,147,4
2763,48,5,17829,656,2,39,2013,29,1
1362,83,8,15033,527,3,27,2014,91,5
2702,201,2,7743,588,4,42,2007,184,3
77,18,9,1015,163,10,27,2001,167,1
1546,286,6,24894,83,10,2,2001,188,6
1245,107,5,7381,448,3,3,2015,154,4
2327,207,1,27459,606,9,15,2011,29,3
541,409,10,26850,510,6,48,2007,107,7
1849,61,7,26733,482,9,42,2011,158,6
1867,297,10,5510,248,8,9,2014,87,5
1593,258,6,16858,534,2,1,2009,2,1
249,385,1,9889,318,3,34,2012,94,3
1054,246,10,29551,690,5,37,2006,137,3
1548,118,5,29445,455,2,1,2003,147,6
963,294,3,10388,476,5,36,2019,119,6
437,282,9,3810,212,4,41,2021,126,7
408,381,7,9952,317,4,30,2010,120,3
319,214,3,29120,449,3,20,2014,99,2
2007,72,5,4920,638,4,31,2001,109,2
861,110,8,20039,499,9,14,2017,115,6
1920,400,1,12347,653,10,44,2003,137,3
869,445,5,11465,325,10,37,2014,111,6
1149,10,2,18282,647,9,31,2018,121,7
246,358,1,10834,75,4,30,2007,14,7
1908,286,3,3060,685,6,41,2000,4,1
634,195,6,898,391,6,50,2006,89,2
2057,394,4,13325,204,9,48,2002,26,6
1950,286,7,19306,508,7,36,2002,198,1
1790,136,6,18782,483,1,4,2018,126,4
1651,401,3,437,314,3,9,2011,130,6
1998,137,2,28780,513,6,18,2011,192,7
1630,300,4,12975,508,1,20,2006,84,1
629,378,4,3815,246,3,10,2021,58,3
84,134,2,8886,285,9,37,2016,95,6
2615,160,1,15088,336,9,36,2002,11,7
1371,258,4,26229,147,6,8,2002,67,6
1596,6,9,2923,139,5,38,2014,95,2
1223,49,8,17977,285,10,36,2002,190,1
516,413,8,22643,619,10,42,2018,43,4
423,221,6,10594,491,1,14,2013,150,6
1135,410,6,11057,568,2,39,2005,71,1
1449,448,8,282,346,7,19,2001,19,3
495,370,7,19303,146,10,22,2013,62,4
1121,449,9,28670,494,7,33,2019,120,6
2711,219,3,12085,102,10,20,2001,96,7
642,343,7,22504,414,5,4,2002,173,3
721,37,2,24614,626,9,25,2020,1,1
1469,292,6,17317,404,9,27,2003,168,4
1584,221,9,12333,699,1,24,2011,198,4
2468,328,1,13921,566,8,41,2007,45,6
800,356,3,3073,481,10,14,2012,140,3
2561,435,3,15682,312,5,41,2013,134,4
1371,64,6,21285,263,7,20,2019,126,2
1792,190,10,400,336,6,32,2016,163,7
1751,125,8,17801,281,4,29,2005,141,2
7,406,1,26027,403,8,46,2010,113,4
1345,2,4,3276,435,5,38,2016,160,3
1208,352,3,9549,194,4,9,2002,111,3
2671,404,4,8575,671,4,39,2007,173,5
2428,52,3,19376,665,10,12,2005,108,6
2801,146,7,11730,113,5,44,2005,65,2
708,223,2,3424,584,8,18,2018,145,1
692,366,8,858,185,1,2,2014,98,5
2358,425,3,23036,471,10,36,2013,52,6
2713,119,1,2933,682,1,37,2010,95,4
2416,83,10,1908,605,7,18,2012,23,3
2584,129,1,14632,145,10,33,2005,161,1
2993,87,10,19730,424,1,33,2012,156,4
2610,105,6,7048,683,10,33,2016,4,1
2157,387,4,14210,169,9,7,2006,65,3
682,252,9,6063,275,5,5,2009,57,2
1553,365,7,2027,529,6,28,2013,33,1
2517,15,3,23557,305,9,42,2020,43,4
1164,85,3,11971,120,1,23,2007,1,1
495,9,9,9183,105,10,8,2018,104,7
1608,253,1,12476,391,2,18,2002,59,2
445,249,2,9189,334,4,14,2003,101,3
2464,141,5,25918,559,1,10,2004,27,5
23,113,1,25140,640,5,43,2008,137,7
2323,382,3,11963,650,1,45,2015,93,7
2378,281,4,15727,177,6,7,2019,32,3
1671,119,1,18327,371,1,16,2005,91,2
1200,38,7,23855,113,2,30,2011,177,5
1686,357,1,8066,531,10,21,2008,121,5
1958,330,8,2772,465,7,3,2014,139,5
1339,385,8,4119,383,7,50,2009,129,6
1656,366,5,23241,461,2,39,2018,198,1
592,52,8,8493,155,8,1,2013,194,7
2402,420,1,22058,653,8,30,2016,117,2
1363,79,8,22522,453,4,24,2019,121,3
1617,360,2,8929,463,3,34,2013,89,4
509,428,7,7891,272,2,49,2008,95,2
2194,411,8,4719,607,7,13,2021,195,5
2744,81,10,11627,655,7,10,2021,84,2
1484,328,6,16541,671,3,2,2013,116,4
2242,161,3,2205,310,8,15,2009,76,4
2561,142,8,2695,371,4,23,2012,179,7
1570,413,10,1765,483,10,21,2014,163,7
2540,273,3,9781,640,2,23,2008,77,7
1756,185,7,24743,482,4,46,2006,13,5
559,406,2,7939,163,2,18,2002,95,2
494,440,2,12829,274,2,41,2004,156,4
68,83,4,27785,343,7,38,2012,45,5
901,240,5,4943,117,10,16,2008,106,5
2427,348,8,10516,373,8,25,2014,20,7
1296,78,9,11900,654,5,11,2019,35,5
2823,47,1,29729,294,2,31,2009,62,1
1957,255,4,26752,598,3,9,2006,21,4
1462,51,5,22958,220,1,27,2002,129,7
387,305,8,16507,507,6,47,2000,115,2
869,51,1,9060,392,2,17,2009,176,5
2985,143,10,16400,667,9,10,2003,59,6
1488,374,7,21265,100,3,15,2020,107,5
645,268,5,13627,468,5,5,2001,69,4
2490,155,1,28075,98,10,45,2020,15,4
1617,176,2,17762,454,5,37,2011,96,2
2250,234,5,25680,400,6,11,2016,41,2
1085,214,8,5347,453,7,50,2009,13,4
2629,23,10,29299,245,8,32,2017,190,5
2833,95,9,2075,655,3,16,2008,134,7
77,424,10,15975,489,10,9,2003,52,4
2465,130,4,15334,425,8,14,2017,5,1
2919,430,7,13164,577,5,30,2021,101,4
56,150,5,726,514,5,33,2014,53,2
181,199,1,15805,396,9,23,2020,185,3
2232,310,1,25283,274,2,18,2015,167,7
2489,57,7,11006,611,9,20,2010,107,2
1747,387,10,3025,510,1,27,2016,15,6
2768,284,6,24674,433,7,37,2014,102,5
1967,219,10,15568,247,10,4,2011,58,6
2294,159,10,26457,235,8,17,2010,40,5
1934,350,2,24370,99,10,50,2016,138,1
350,123,5,11384,626,5,10,2003,143,7
217,238,8,6767,545,2,42,2015,87,5
2679,99,5,21256,274,9,7,2007,191,7
2191,223,6,5819,610,10,43,2012,181,6
1289,361,5,7049,401,1,21,2007,181,5
2442,235,8,4712,106,8,9,2013,171,7
1287,217,7,23699,359,5,17,2009,98,7
623,218,6,8246,409,8,7,2017,42,1
2638,2,2,26531,86,9,18,2020,78,6
2490,405,7,28906,434,9,8,2011,34,3
2450,133,2,26883,236,4,3,2021,14,5
658,225,8,24360,143,9,10,2021,130,5
2116,415,6,13735,146,7,44,2013,190,4
808,76,1,26538,267,1,47,2010,32,4
1037,287,7,19897,106,6,27,2017,192,5
371,158,6,3726,294,1,34,2000,47,7
2396,125,1,27698,210,6,20,2005,166,3
2243,211,7,27094,699,7,37,2008,145,5
2758,95,9,28752,308,5,36,2013,166,2
2566,25,7,13668,279,10,10,2001,189,2
2794,146,10,10726,580,1,9,2020,139,5
2224,401,1,8030,575,7,11,2001,99,1
586,235,7,7626,293,3,5,2008,161,6
1323,41,6,7339,588,4,17,2015,54,5
259,130,1,13980,649,5,9,2004,198,7
562,383,1,9222,402,6,38,2012,93,1
2739,20,9,5016,662,5,27,2020,1,5
996,287,9,17888,171,7,36,2014,112,1
1654,444,9,11282,638,7,44,2019,159,7
2964,194,7,4406,483,8,16,2017,40,3
2168,141,3,21551,79,7,42,2012,71,6
1314,2,6,4577,544,8,31,2019,99,5
1687,311,6,21786,134,2,36,2016,85,7
1997,302,4,17016,604,4,47,2015,89,3
780,158,10,1602,570,4,32,2006,140,1
1093,222,8,2978,83,8,26,2016,172,1
881,224,10,12104,465,6,15,2020,88,5
2487,152,3,7630,341,5,46,2000,180,3
1094,287,4,27761,491,10,8,2012,20,4
374,406,10,3043,162,7,19,2017,106,3
2789,220,4,25908,568,5,9,2015,128,2
2977,73,2,22150,633,3,20,2002,63,3
2358,267,4,29212,539,10,40,2002,133,1
665,363,7,23530,633,3,48,2011,59,3
1961,437,6,6063,353,1,19,2004,63,6
2062,76,8,23181,155,8,48,2015,63,5
1850,427,2,24332,426,2,48,2009,97,2
2242,277,7,24428,266,2,19,2016,122,2
303,6,1,580,568,4,6,2021,134,3
1041,180,1,5763,80,7,11,2020,115,6
23,414,10,21010,351,2,4,2018,42,7
2485,267,7,27261,319,5,27,2008,80,5
2010,291,6,656,274,6,16,2008,28,3
802,171,3,29950,120,5,22,2011,127,5
2863,263,4,29273,153,4,5,2013,158,1
2525,395,10,14161,356,9,42,2013,85,7
2267,418,5,29566,293,7,41,2000,93,2
2976,65,7,6223,375,2,40,2012,197,2
1174,311,5,17941,462,2,31,2017,12,6
1906,220,1,4057,139,3,18,2001,190,4
599,393,4,3835,329,7,24,2015,195,5
83,288,8,11638,160,6,43,2014,163,5
911,51,10,11704,370,3,28,2008,95,4
127,147,4,23573,587,3,32,2015,100,1
1971,386,10,26477,577,5,4,2008,130,3
2709,287,3,948,318,9,30,2015,4,2
31,254,3,6688,520,9,26,2006,148,5
1204,29,3,7268,342,4,1,2017,48,6
1991,405,6,6274,415,7,42,2006,8,3
2551,357,9,13994,223,7,39,2004,189,2
2568,229,3,21470,582,5,41,2007,130,2
431,362,1,11267,94,6,41,2008,120,4
2256,93,2,5852,314,3,11,2012,78,5
950,127,6,23223,566,9,18,2000,80,1
1631,93,10,21216,238,3,33,2017,138,2
2578,255,9,4689,327,2,6,2011,39,7
2659,121,5,16530,107,4,29,2004,32,2
108,383,5,15422,445,10,41,2003,22,3
1050,170,9,12451,104,7,5,2004,159,4
1938,238,9,13426,264,3,6,2018,107,1
1615,14,6,25621,518,10,25,2018,186,6
2801,286,1,9845,690,3,20,2001,86,5
306,171,7,3078,419,8,2,2006,13,6
1094,23,2,27376,597,3,18,2001,151,6
2882,12,5,28465,151,5,49,2004,151,4
40,274,5,6028,87,3,49,2012,109,4
1964,270,4,25202,482,4,36,2010,152,4
575,364,5,1949,438,9,25,2013,104,1
699,358,7,21161,409,1,30,2015,192,3
890,308,6,28152,269,5,50,2006,42,3
1788,123,8,12706,263,9,2,2016,23,6
947,52,9,12050,694,8,33,2019,172,4
2110,431,7,27418,93,8,50,2011,167,4
2669,294,10,55,659,5,39,2019,107,1
1748,87,3,7248,606,8,32,2002,68,5
1021,187,8,9655,507,6,35,2006,51,1
497,21,4,22245,313,9,15,2002,136,6
1836,207,8,29548,640,10,43,2020,3,4
2812,434,3,14888,209,3,48,2016,151,1
2412,228,3,10084,377,7,24,2008,18,2
2300,121,5,26688,501,4,18,2009,181,3
741,291,5,27187,586,5,47,2017,87,2
1545,172,9,27277,648,2,46,2001,65,3
831,439,8,24039,173,10,24,2004,113,2
1044,370,2,25689,683,2,29,2011,78,3
385,132,10,6258,696,2,47,2001,18,6
301,157,8,29679,488,2,26,2001,13,4
2914,267,4,26286,310,7,12,2014,150,1
1466,189,9,6693,179,9,19,2015,107,4
1500,366,8,19264,360,9,16,2018,59,5
1955,324,9,23698,156,7,15,2015,64,5
1629,203,6,22382,348,8,25,2010,23,4
1192,415,6,680,450,1,1,2013,140,1
689,100,3,13938,276,8,49,2015,188,7
584,288,1,20861,642,7,6,2005,200,5
1808,88,1,6517,175,9,33,2015,29,1
2931,399,4,17130,682,6,1,2004,27,3
2309,98,6,7047,254,2,25,2018,144,2
1035,23,1,24332,313,4,42,2017,126,4
2240,61,3,11466,106,5,21,2002,198,2
196,35,5,4409,156,4,15,2007,41,4
2342,298,10,5622,94,10,21,2011,68,3
1402,20,1,4340,471,1,25,2010,23,2
1436,239,3,28597,658,10,27,2003,29,3
472,15,5,14249,296,3,13,2000,35,3
1363,61,7,1166,621,4,26,2008,58,7
646,184,1,17282,568,5,45,2018,165,7
2500,38,5,8331,654,4,6,2016,63,2
2703,175,8,7958,600,9,11,2020,74,7
2925,166,7,9692,266,10,47,2004,73,1
1311,278,2,28551,689,4,39,2005,27,2
2113,186,9,25126,505,8,20,2001,149,3
255,208,6,18207,404,7,43,2000,112,3
2137,259,7,25848,405,4,37,2007,174,2
2976,440,3,13980,391,1,9,2019,36,4
630,258,2,10514,99,3,14,2007,158,6
281,97,10,14695,445,7,31,2020,13,7
65,87,9,260,291,7,22,2005,165,3
2225,359,10,14660,174,6,42,2001,90,1
1048,203,6,18300,247,6,11,2004,59,1
2544,442,5,8511,416,3,12,2013,118,6
1250,382,2,8007,627,2,7,2013,34,3
2192,95,8,26606,177,3,19,2010,195,7
2765,101,1,16125,660,8,28,2011,181,2
1887,315,10,7259,159,9,6,2006,150,6
1695,398,5,2037,283,6,30,2014,42,4
2429,256,3,9829,511,3,7,2001,107,6
351,177,1,25160,254,9,20,2014,175,4
2070,301,3,15871,660,8,24,2010,77,2
2598,276,9,7204,536,3,13,2017,111,3
1210,186,8,2976,473,5,33,2017,84,7
2354,20,6,8704,636,5,16,2005,185,3
2375,338,4,18240,403,9,44,2003,31,3
941,299,5,15560,203,4,39,2011,25,2
1519,182,9,22233,601,5,35,2003,54,1
1867,253,2,17614,511,10,20,2003,51,7
2155,75,1,5531,549,3,17,2003,192,4
1995,226,10,7686,690,9,43,2010,102,2
2317,348,1,22217,191,7,40,2006,42,2
590,262,6,6274,188,3,49,2015,77,2
2040,88,5,11402,202,9,6,2013,151,7
214,173,8,27224,659,7,38,2004,89,2
2244,207,1,22622,580,3,21,2020,192,6
240,213,3,29081,114,6,50,2001,123,2
21,99,5,27387,619,9,33,2001,126,5
1099,331,8,10345,345,5,17,2002,158,6
188,217,1,4967,220,2,23,2008,162,6
944,261,3,21302,559,5,48,2013,169,3
2713,343,6,16657,279,1,7,2014,161,3
1487,329,10,27895,213,3,25,2017,46,5
465,391,1,13557,398,2,26,2006,21,7
2924,29,3,29694,560,1,15,2020,136,6
1308,267,7,29710,161,4,21,2011,185,2
1532,330,1,16277,384,8,39,2009,200,4
1424,259,8,22177,212,8,23,2009,22,1
95,157,6,21952,163,5,47,2020,83,3
356,127,3,14621,405,6,9,2006,192,1
1925,400,3,5224,674,5,24,2000,4,4
449,385,5,26174,353,6,2,2017,3,3
2177,428,4,8691,647,7,32,2007,58,1
664,299,7,23833,202,6,22,2006,17,2
64,189,10,17715,504,8,1,2021,138,6
1321,331,3,15989,124,9,22,2015,30,3
1251,104,3,2819,116,9,41,2019,132,6
2561,427,5,6333,105,4,11,2018,4,3
185,144,8,12102,527,10,15,2008,120,4
1097,421,2,21383,108,4,44,2021,191,2
44,190,10,22206,502,8,39,2003,60,4
179,397,2,11417,697,9,30,2017,181,1
2261,78,3,23728,655,6,28,2021,93,1
1760,172,7,15928,226,10,31,2012,85,4
1754,329,9,7187,525,4,47,2018,5,4
2499,318,10,3717,660,1,45,2016,145,2
1074,438,7,15870,520,7,22,2008,32,1
1816,226,8,15950,164,8,15,2003,65,2
2981,223,8,22694,449,1,50,2010,129,3
123,169,7,15296,288,7,35,2020,21,1
290,195,7,14088,297,1,48,2004,111,5
843,299,4,1897,240,8,28,2015,117,1
1677,358,5,8866,240,4,4,2008,191,4
780,354,5,1704,356,10,7,2005,165,5
1787,258,6,12417,307,5,28,2003,6,1
2565,146,8,2838,320,3,18,2002,97,7
1437,184,4,5901,352,1,35,2009,29,6
2309,155,2,24182,652,10,47,2005,122,7
2588,238,6,8142,638,10,48,2001,85,6
85,277,6,10210,677,7,16,2000,48,2
1737,326,4,8337,302,7,20,2012,173,6
167,348,1,15199,614,8,24,2017,78,6
1269,190,5,12384,379,4,6,2014,40,3
948,165,7,26464,223,6,50,2005,29,3
573,20,6,25833,179,4,24,2009,186,5
2747,441,10,12801,600,2,2,2009,100,6
1033,334,7,5529,605,9,25,2005,183,3
804,419,9,22251,180,7,24,2014,28,2
2611,136,3,29886,601,8,34,2000,102,1
356,304,9,20990,572,9,50,2008,131,5
2320,158,9,16599,407,7,7,2002,177,2
983,445,4,9542,437,4,8,2002,94,1
1861,440,6,6883,616,1,36,2008,10,7
1955,181,10,27045,503,5,13,2004,156,3
135,52,3,27046,76,3,24,2009,78,6
2694,93,9,22189,198,4,44,2021,144,3
2697,98,4,8418,161,3,46,2012,4,5
745,267,9,9832,312,1,13,2009,177,5
1894,217,7,10025,250,8,48,2021,120,3
1535,136,4,26650,648,10,32,2013,65,5
1827,113,9,17213,523,1,13,2003,68,6
1681,2,1,9241,624,9,47,2000,36,4
1177,225,9,15327,539,6,40,2014,90,2
103,169,10,5868,667,7,19,2004,37,6
2757,314,4,18503,245,6,10,2003,135,1
1360,56,6,29573,536,4,12,2021,79,4
1464,315,4,6786,589,4,7,2002,64,4
1692,87,8,9627,283,5,30,2002,81,7
1509,271,8,17413,191,3,48,2013,105,6
54,246,7,17113,211,8,13,2006,195,1
1676,174,7,3975,347,9,7,2007,55,6
1720,221,8,9190,666,7,43,2011,135,4
2005,378,7,17972,200,4,44,2006,127,3
1215,430,6,5775,257,8,38,2010,124,5
1885,250,9,14432,281,7,16,2013,65,7
2347,160,9,2050,152,1,11,2001,101,5
1736,262,8,25460,309,9,41,2014,188,5
2699,266,5,21821,173,4,1,2011,137,1
2796,24,8,13775,456,8,5,2016,7,2
2228,148,10,19039,215,8,17,2008,177,5
1479,73,5,5546,452,1,34,2014,67,3
148,282,10,15145,497,10,26,2006,65,7
1926,358,2,17929,165,2,6,2009,174,1
1953,196,3,17160,330,4,20,2013,27,4
2135,342,7,27984,197,2,20,2020,67,7
1263,401,7,22057,682,9,29,2011,115,1
2862,26,4,1491,113,2,25,2003,100,7
2998,62,5,18197,84,10,41,2020,130,3
2696,304,5,29014,379,3,31,2012,78,2
1621,244,5,25879,454,5,16,2002,110,4
987,108,7,14716,258,1,7,2005,194,1
1511,254,10,12886,394,6,22,2001,34,7
2318,329,2,22775,499,7,41,2004,54,4
300,260,2,20742,668,6,23,2016,177,2
204,150,4,26017,497,10,11,2012,144,2
283,210,8,25726,150,8,42,2005,9,6
378,274,3,9045,139,4,26,2020,123,3
105,333,3,161,492,6,3,2014,183,6
942,159,4,19314,525,10,5,2021,158,2
988,156,5,13646,645,3,33,2011,61,4
1283,106,5,13029,193,6,3,2017,161,3
2368,358,3,27758,224,8,24,2018,62,5
2334,323,6,26435,389,8,32,2015,51,4
1022,213,4,21809,292,2,34,2019,55,5
2636,272,5,248,76,4,49,2013,185,7
1890,413,8,3599,327,3,39,2008,180,1
1537,346,7,29337,105,5,2,2007,94,1
2988,10,5,5541,478,9,48,2015,89,3
1147,290,5,818,99,2,30,2011,71,2
2104,336,10,14901,156,9,16,2000,15,1
1930,99,8,19604,471,3,26,2003,74,7
1629,65,10,13884,232,8,39,2004,169,6
144,264,3,4569,395,3,14,2010,172,3
2344,88,2,14364,588,6,39,2004,108,3
566,46,3,17658,103,4,24,2020,12,1
2420,173,1,25650,185,7,36,2014,17,4
2399,252,3,29261,175,1,40,2008,168,6
1679,313,9,10165,531,7,50,2003,168,2
2758,399,10,6259,443,6,12,2009,55,4
2623,203,7,8871,567,1,8,2017,66,7
2062,388,7,3975,293,10,6,2001,22,6
2437,146,9,6529,624,3,22,2006,105,2
2034,84,2,19411,142,4,34,2009,62,3
628,417,8,28890,464,4,10,2018,174,5
51,449,1,18580,117,6,15,2009,108,2
1723,297,8,12316,464,6,14,2000,70,3
1805,313,5,23255,194,3,7,2010,198,4
606,367,1,5981,161,3,43,2017,144,1
2752,104,7,19678,121,3,17,2005,19,2
1576,88,10,20988,637,8,24,2011,186,5
1861,66,4,12561,537,3,17,2010,93,4
2918,190,8,13430,269,1,5,2004,71,3
1361,327,8,879,197,7,44,2003,163,1
1403,160,1,1617,645,2,48,2004,129,4
2935,103,2,4767,653,3,17,2001,65,7
2395,271,6,13688,532,5,31,2002,84,3
1114,90,5,10578,557,9,48,2011,141,4
1960,243,2,14626,498,4,2,2003,159,5
890,196,3,6885,548,5,11,2016,194,3
467,210,7,13781,426,3,32,2008,125,5
1727,387,10,6105,606,8,41,2011,46,4
800,395,8,26976,491,5,27,2011,61,5
2967,441,6,4070,78,8,8,2017,73,1
1710,400,7,24124,668,1,3,2014,77,3
432,145,1,8359,617,8,16,2008,59,4
1011,411,4,4134,439,5,26,2017,177,6
2701,294,2,10158,402,1,23,2012,68,6
624,61,5,18423,296,1,18,2000,188,7
1693,233,3,14085,552,6,25,2002,145,2
2921,71,10,21878,495,6,23,2011,53,7
223,94,8,16285,513,5,12,2004,101,5
1585,160,7,16062,605,5,34,2008,178,6
1536,375,1,23483,677,6,37,2000,26,4
2471,127,7,20856,395,9,46,2020,165,6
2572,376,10,28104,110,7,24,2004,32,3
2714,431,3,26305,336,2,14,2015,14,6
2438,81,4,4233,122,5,41,2009,98,2
2605,246,8,21744,337,5,38,2005,191,3
1770,349,10,12465,689,3,4,2020,60,7
2178,84,7,28405,167,3,38,2016,23,1
2141,396,4,2232,195,9,42,2010,17,1
2279,108,1,19581,373,10,3,2021,36,2
2523,98,3,4090,225,1,28,2001,85,6
1672,117,3,25758,553,10,22,2019,12,5
2490,17,5,19637,624,9,8,2015,37,4
1113,274,9,15047,484,9,21,2011,50,6
1325,418,1,15844,99,10,2,2007,34,3
2013,176,9,12442,336,6,18,2008,138,3
1149,124,3,3172,208,3,28,2014,30,5
955,316,9,14160,571,3,41,2015,175,3
2743,292,7,20356,287,10,34,2005,92,3
882,97,4,18454,123,7,37,2010,20,1
1439,421,9,20595,335,2,44,2007,12,7
462,198,4,12769,676,8,9,2011,1,7
454,241,7,17429,164,1,37,2021,186,7
2602,387,5,25528,106,7,3,2011,157,4
961,262,6,6273,401,5,29,2014,169,1
2259,425,2,15856,193,10,31,2018,55,7
2858,268,8,14844,362,8,37,2014,34,7
1793,59,9,25812,179,1,33,2000,140,5
2892,344,7,13420,294,9,25,2009,137,7
1887,242,8,11435,274,5,37,2021,157,1
1030,340,4,20629,653,6,7,2011,63,7
1451,292,5,9739,166,1,4,2006,161,1
1945,378,5,15016,491,8,30,2012,95,5
625,40,4,20072,570,2,35,2007,62,4
770,215,5,25847,119,1,9,2003,60,5
1870,265,8,14824,417,7,32,2013,3,3
2061,281,6,18082,368,10,33,2007,160,2
2325,161,1,5052,217,10,20,2003,16,4
46,131,10,297,265,4,1,2014,140,2
2868,95,5,13916,677,7,3,2021,4,6
2236,339,3,2995,507,9,20,2008,17,6
1289,168,9,29222,184,7,11,2012,89,1
814,246,9,19518,343,2,25,2004,144,7
1360,337,5,18539,200,1,27,2021,23,4
492,20,4,2570,273,8,42,2011,77,7
1876,102,8,14038,80,9,10,2001,15,5
2480,238,2,13751,535,9,22,2004,7,7
2853,145,1,1134,207,4,4,2013,102,2
1676,398,7,318,216,5,11,2018,109,3
2958,49,4,25142,636,2,41,2005,35,6
1421,340,1,9002,683,4,48,2021,137,1
1668,417,3,26733,698,9,46,2019,108,7
1678,299,10,310,141,7,27,2008,167,6
300,267,4,21707,552,8,39,2015,59,5
187,173,7,3715,139,8,21,2011,141,6
760,327,8,3002,204,1,38,2003,52,5
1254,4,6,13778,526,10,31,2010,4,1
1937,167,8,29836,255,7,44,2011,16,6
2639,374,8,4618,308,3,26,2021,104,7
2295,277,6,22897,581,1,16,2000,140,4
117,329,1,20065,631,9,15,2016,58,3
1776,418,6,5832,352,9,25,2018,127,7
2365,168,3,8821,96,7,43,2006,91,6
571,423,2,3808,423,10,49,2009,165,7
1646,198,3,14043,113,10,4,2012,150,2
1497,407,8,2975,659,3,46,2004,193,1
1845,162,6,7069,509,5,19,2007,9,2
2811,317,7,1532,236,9,49,2016,21,2
830,125,6,29779,452,3,21,2008,90,4
251,144,9,5176,442,7,14,2004,75,7
2240,316,2,26339,93,10,37,2010,162,3
1925,334,2,1802,593,9,29,2005,51,7
458,139,9,25787,198,8,25,2014,127,3
672,80,7,17335,187,8,16,2015,114,2
70,104,9,7773,387,4,30,2004,134,6
1580,413,2,25158,622,6,36,2002,105,2
17,240,4,7078,226,4,50,2013,113,7
1259,120,5,21113,263,1,40,2019,19,7
1322,220,5,16890,460,4,6,2019,147,2
2216,449,3,777,557,1,19,2017,35,4
2721,411,4,5219,378,9,12,2003,192,6
2975,336,7,28254,114,1,40,2021,6,1
1593,240,1,7541,146,6,10,2007,24,1
2427,139,8,8536,258,8,14,2011,66,6
1367,89,3,22291,281,6,45,2010,78,4
203,421,5,3568,663,10,20,2011,15,3
2905,363,7,28392,162,9,4,2000,9,3
565,99,3,11797,231,1,50,2005,40,4
366,236,8,10434,530,2,10,2015,148,4
1742,379,2,8008,518,4,20,2007,60,2
815,238,2,23794,382,5,36,2000,59,4
2241,276,10,22298,188,2,26,2015,156,4
935,163,5,2578,358,5,8,2006,172,5
1476,27,9,29489,437,1,26,2011,109,1
1954,244,9,1970,392,5,20,2021,69,5
242,280,6,14994,171,2,47,2009,115,3
1280,207,2,25046,324,4,22,2019,132,5
123,29,9,17076,503,9,17,2013,132,3
2730,16,10,28240,75,2,47,2013,194,2
1061,22,5,26818,196,3,19,2018,55,6
863,73,1,8153,158,8,37,2020,67,3
1993,316,9,24903,577,2,38,2003,147,7
184,288,10,7444,139,4,40,2005,196,6
467,79,1,14699,83,8,34,2003,196,7
704,86,10,25690,402,3,13,2014,64,5
1757,74,5,27491,333,6,12,2011,132,3
2518,102,9,7251,320,8,3,2001,131,6
2049,77,3,8120,471,5,3,2011,98,6
1298,130,4,17080,625,4,20,2015,39,6
1372,211,6,11940,100,10,45,2000,191,3
1406,416,6,10601,415,2,23,2001,65,3
1884,83,3,1961,586,2,37,2002,98,3
1126,352,1,16799,608,6,36,2015,191,5
2712,343,9,11096,192,3,11,2017,119,1
1887,324,1,27707,329,7,14,2007,118,7
2030,214,10,7028,251,10,13,2020,191,3
834,388,1,24857,109,2,34,2020,52,3
1831,163,3,18571,330,10,39,2020,68,1
2064,38,9,3952,225,7,29,2017,109,6
2559,442,8,7969,581,4,23,2003,43,1
1774,432,8,28613,263,1,16,2012,1,4
1614,19,6,16828,289,9,31,2001,51,2
2548,401,7,1946,122,10,15,2013,51,6
2162,328,4,25449,315,1,34,2021,162,1
2379,222,3,711,699,9,6,2016,161,2
2487,229,3,17201,698,5,21,2013,194,7
1856,1,10,10586,127,10,2,2000,39,5
